canonical_path,data_level,dataset,task,method,seed,rows,columns,source_path,source_sha256,canonical_sha256,status,transformation,intended_use,notes
paper_data/03_MENDELEY_CROSS_MACHINE/dataset_summary.csv,metadata,MENDELEY_CROSS_MACHINE,,,,9,12,experiments_mendeley/00_dataset_audit/dataset_quality_report.csv;experiments_mendeley/00_dataset_audit/channel_summary.csv,6b9dd1d1545529d96c8ea55b4aafb5ade0a88eba4172f62c6fe73299f4153841;8854ecc0107d180a1f6ee69178f5e3f68614ef6ab5c1e9f6ceaabf62c5ee60e4,4715d87fe93c736e1e2a9c9bdd0fa4e38bc7fa678fddaa229779c467bfb9f888,AUTHORITATIVE,one metadata row per tool from audited run counts and VB ranges,dataset description and validation,inputs=experiments_mendeley/00_dataset_audit/dataset_quality_report.csv;experiments_mendeley/00_dataset_audit/channel_summary.csv
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/dual_source/dual_source_mean_std.csv,summary,MENDELEY_CROSS_MACHINE,"D1-M,D2-M,D3-M",,,12,60,experiments_mendeley/05_generalization/dual_source/dual_source_mean_std.csv,65844d8fa35d42a02ffd4cee204eb86d9f151a9b8176ff543d717c3b63ec783e,65844d8fa35d42a02ffd4cee204eb86d9f151a9b8176ff543d717c3b63ec783e,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/generalization_mean_std_by_task.csv,summary,MENDELEY_CROSS_MACHINE,"D1-M,D2-M,D3-M",,,12,60,experiments_mendeley/05_generalization/generalization_mean_std_by_task.csv,65844d8fa35d42a02ffd4cee204eb86d9f151a9b8176ff543d717c3b63ec783e,65844d8fa35d42a02ffd4cee204eb86d9f151a9b8176ff543d717c3b63ec783e,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/generalization_metrics_by_seed.csv,summary,MENDELEY_CROSS_MACHINE,"D1-M,D2-M,D3-M",,,60,29,experiments_mendeley/05_generalization/generalization_metrics_by_seed.csv,da23646830e42ddb07fbebc94c114c2c9fb6e37d2dae47a56219b8ca18c5850c,da23646830e42ddb07fbebc94c114c2c9fb6e37d2dae47a56219b8ca18c5850c,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D1-M_seed42_predictions_test_B1.csv,prediction_level,MENDELEY_CROSS_MACHINE,D1-M,B1,42,1745,14,experiments_mendeley/04_overall_comparison/predictions/D1-M_seed42_predictions_test_B1.csv,bb421decf805af2d6c3b6f867f4bd1796b67a89603e1957e390c55644354b53c,bb421decf805af2d6c3b6f867f4bd1796b67a89603e1957e390c55644354b53c,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D1-M_seed42_predictions_test_B10.csv,prediction_level,MENDELEY_CROSS_MACHINE,D1-M,B10,42,1745,14,experiments_mendeley/04_overall_comparison/predictions/D1-M_seed42_predictions_test_B10.csv,072bd3a937f3e9f8d38416157d60b06ac1a0636e8b913b92e0cee96400f2371e,072bd3a937f3e9f8d38416157d60b06ac1a0636e8b913b92e0cee96400f2371e,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D1-M_seed42_predictions_test_B11B12.csv,prediction_level,MENDELEY_CROSS_MACHINE,D1-M,B11B12,42,1745,120,experiments_mendeley/04_overall_comparison/predictions/D1-M_seed42_predictions_test_B11B12.csv,106c079141e7c4000193a9a5bf389990a4990704b3399ec3fd5d2a3c9a40c240,106c079141e7c4000193a9a5bf389990a4990704b3399ec3fd5d2a3c9a40c240,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D1-M_seed42_predictions_test_B2.csv,prediction_level,MENDELEY_CROSS_MACHINE,D1-M,B2,42,1745,14,experiments_mendeley/04_overall_comparison/predictions/D1-M_seed42_predictions_test_B2.csv,4f53bb910fcb2d1d888e557afe37cb61c8968cb4cd87ec01dac07a472065ebda,4f53bb910fcb2d1d888e557afe37cb61c8968cb4cd87ec01dac07a472065ebda,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D1-M_seed42_predictions_test_B3.csv,prediction_level,MENDELEY_CROSS_MACHINE,D1-M,B3,42,1745,14,experiments_mendeley/04_overall_comparison/predictions/D1-M_seed42_predictions_test_B3.csv,28364cac59928f474b5635a706d0d8c5c53850459b335a5c1c10f0cf7f906023,28364cac59928f474b5635a706d0d8c5c53850459b335a5c1c10f0cf7f906023,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D1-M_seed42_predictions_test_B4.csv,prediction_level,MENDELEY_CROSS_MACHINE,D1-M,B4,42,1745,14,experiments_mendeley/04_overall_comparison/predictions/D1-M_seed42_predictions_test_B4.csv,22e973eca7cdba4e5beab2f8bbe17a4e2a747e0540edf6142e7fe2a542ae06a3,22e973eca7cdba4e5beab2f8bbe17a4e2a747e0540edf6142e7fe2a542ae06a3,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D1-M_seed42_predictions_test_B5.csv,prediction_level,MENDELEY_CROSS_MACHINE,D1-M,B5,42,1745,14,experiments_mendeley/04_overall_comparison/predictions/D1-M_seed42_predictions_test_B5.csv,65b69a6ded20d8ae2603f1908bb9cc69b07a6abf1d0af0f94523781e799b8649,65b69a6ded20d8ae2603f1908bb9cc69b07a6abf1d0af0f94523781e799b8649,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D1-M_seed42_predictions_test_B6.csv,prediction_level,MENDELEY_CROSS_MACHINE,D1-M,B6,42,1745,14,experiments_mendeley/04_overall_comparison/predictions/D1-M_seed42_predictions_test_B6.csv,4092a97678250b98e30e5c8dd4f658c57ce9f2b20a990008a0a7303892ed6c80,4092a97678250b98e30e5c8dd4f658c57ce9f2b20a990008a0a7303892ed6c80,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D1-M_seed42_predictions_test_B7.csv,prediction_level,MENDELEY_CROSS_MACHINE,D1-M,B7,42,1745,14,experiments_mendeley/04_overall_comparison/predictions/D1-M_seed42_predictions_test_B7.csv,945d28d0206d0c84bad6b3e8e70e4c931d069b0e341908de7ddbf307dc8d5114,945d28d0206d0c84bad6b3e8e70e4c931d069b0e341908de7ddbf307dc8d5114,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D1-M_seed42_predictions_test_B8.csv,prediction_level,MENDELEY_CROSS_MACHINE,D1-M,B8,42,1745,14,experiments_mendeley/04_overall_comparison/predictions/D1-M_seed42_predictions_test_B8.csv,ec18c91050d88f2bef7d629e48c1dd78ba60d0fb06055a106a59e8a78175c60a,ec18c91050d88f2bef7d629e48c1dd78ba60d0fb06055a106a59e8a78175c60a,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D1-M_seed42_predictions_test_B9.csv,prediction_level,MENDELEY_CROSS_MACHINE,D1-M,B9,42,1745,14,experiments_mendeley/04_overall_comparison/predictions/D1-M_seed42_predictions_test_B9.csv,5a9bc6241164f4434a6731cede41f992ed5db177ea870bbd92d043a73fce1f76,5a9bc6241164f4434a6731cede41f992ed5db177ea870bbd92d043a73fce1f76,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D1-M_seed52_predictions_test_B1.csv,prediction_level,MENDELEY_CROSS_MACHINE,D1-M,B1,52,1745,14,experiments_mendeley/04_overall_comparison/predictions/D1-M_seed52_predictions_test_B1.csv,4ea56f42e5f38d8b80f99bd29e97e17b60c764d6944d8eea14724e5f89b2c88e,4ea56f42e5f38d8b80f99bd29e97e17b60c764d6944d8eea14724e5f89b2c88e,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D1-M_seed52_predictions_test_B10.csv,prediction_level,MENDELEY_CROSS_MACHINE,D1-M,B10,52,1745,14,experiments_mendeley/04_overall_comparison/predictions/D1-M_seed52_predictions_test_B10.csv,68f430ec3d880c63f5b4ee1c4b39066ee0b00346de5cded1ab2b69146701c471,68f430ec3d880c63f5b4ee1c4b39066ee0b00346de5cded1ab2b69146701c471,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D1-M_seed52_predictions_test_B11B12.csv,prediction_level,MENDELEY_CROSS_MACHINE,D1-M,B11B12,52,1745,120,experiments_mendeley/04_overall_comparison/predictions/D1-M_seed52_predictions_test_B11B12.csv,1efb3ca46b65c3e73bc0c77c0dadca1c93bcade593979a33f2701d026e5b2fc8,1efb3ca46b65c3e73bc0c77c0dadca1c93bcade593979a33f2701d026e5b2fc8,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D1-M_seed52_predictions_test_B2.csv,prediction_level,MENDELEY_CROSS_MACHINE,D1-M,B2,52,1745,14,experiments_mendeley/04_overall_comparison/predictions/D1-M_seed52_predictions_test_B2.csv,7b06cecc8251519d45dfbb28c034d5079d4a3f9088d580e0f9d633b03b33464b,7b06cecc8251519d45dfbb28c034d5079d4a3f9088d580e0f9d633b03b33464b,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D1-M_seed52_predictions_test_B3.csv,prediction_level,MENDELEY_CROSS_MACHINE,D1-M,B3,52,1745,14,experiments_mendeley/04_overall_comparison/predictions/D1-M_seed52_predictions_test_B3.csv,f309b687f95bc6433a9f1923a2954e3408d5cec2c8274ae310ec33acf5d3ffc1,f309b687f95bc6433a9f1923a2954e3408d5cec2c8274ae310ec33acf5d3ffc1,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D1-M_seed52_predictions_test_B4.csv,prediction_level,MENDELEY_CROSS_MACHINE,D1-M,B4,52,1745,14,experiments_mendeley/04_overall_comparison/predictions/D1-M_seed52_predictions_test_B4.csv,e15749a25904fc92f25d7bade25326da995b8fdaf83632251d8d58fb49dea868,e15749a25904fc92f25d7bade25326da995b8fdaf83632251d8d58fb49dea868,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D1-M_seed52_predictions_test_B5.csv,prediction_level,MENDELEY_CROSS_MACHINE,D1-M,B5,52,1745,14,experiments_mendeley/04_overall_comparison/predictions/D1-M_seed52_predictions_test_B5.csv,c2659b331bbca7920454a375791c42fef199138725bb76cb792d3d49593b68f4,c2659b331bbca7920454a375791c42fef199138725bb76cb792d3d49593b68f4,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D1-M_seed52_predictions_test_B6.csv,prediction_level,MENDELEY_CROSS_MACHINE,D1-M,B6,52,1745,14,experiments_mendeley/04_overall_comparison/predictions/D1-M_seed52_predictions_test_B6.csv,3aa5445666bb4a7a285c38f8994f76bedfbf6ac29e40acf3182f88232f8414c9,3aa5445666bb4a7a285c38f8994f76bedfbf6ac29e40acf3182f88232f8414c9,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D1-M_seed52_predictions_test_B7.csv,prediction_level,MENDELEY_CROSS_MACHINE,D1-M,B7,52,1745,14,experiments_mendeley/04_overall_comparison/predictions/D1-M_seed52_predictions_test_B7.csv,1f50f3c790f01cf367b1f03c11ceb056236046cf926148c59de5c5f1faaa7604,1f50f3c790f01cf367b1f03c11ceb056236046cf926148c59de5c5f1faaa7604,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D1-M_seed52_predictions_test_B8.csv,prediction_level,MENDELEY_CROSS_MACHINE,D1-M,B8,52,1745,14,experiments_mendeley/04_overall_comparison/predictions/D1-M_seed52_predictions_test_B8.csv,61f5175b17cfbbf3862b2c86bbe48fad176464729a5951405de08a34896446f5,61f5175b17cfbbf3862b2c86bbe48fad176464729a5951405de08a34896446f5,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D1-M_seed52_predictions_test_B9.csv,prediction_level,MENDELEY_CROSS_MACHINE,D1-M,B9,52,1745,14,experiments_mendeley/04_overall_comparison/predictions/D1-M_seed52_predictions_test_B9.csv,4cdb4fc038e271f3582c689d2274658a4a33ecada0c73cbe2f8f0100282f8963,4cdb4fc038e271f3582c689d2274658a4a33ecada0c73cbe2f8f0100282f8963,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D1-M_seed62_predictions_test_B1.csv,prediction_level,MENDELEY_CROSS_MACHINE,D1-M,B1,62,1745,14,experiments_mendeley/04_overall_comparison/predictions/D1-M_seed62_predictions_test_B1.csv,ddd979ea3bae42c1654bce8a5e054caec342f794ccc3b81b0cf83f62265a4926,ddd979ea3bae42c1654bce8a5e054caec342f794ccc3b81b0cf83f62265a4926,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D1-M_seed62_predictions_test_B10.csv,prediction_level,MENDELEY_CROSS_MACHINE,D1-M,B10,62,1745,14,experiments_mendeley/04_overall_comparison/predictions/D1-M_seed62_predictions_test_B10.csv,09159e9774be38d61c82e7ed35da064492767fd70d0c364307b7590c283f6a33,09159e9774be38d61c82e7ed35da064492767fd70d0c364307b7590c283f6a33,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D1-M_seed62_predictions_test_B11B12.csv,prediction_level,MENDELEY_CROSS_MACHINE,D1-M,B11B12,62,1745,120,experiments_mendeley/04_overall_comparison/predictions/D1-M_seed62_predictions_test_B11B12.csv,464a2933ace0956149a9616ef029bb8b0a1be83762f221869c77b97cd4dfbc4e,464a2933ace0956149a9616ef029bb8b0a1be83762f221869c77b97cd4dfbc4e,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D1-M_seed62_predictions_test_B2.csv,prediction_level,MENDELEY_CROSS_MACHINE,D1-M,B2,62,1745,14,experiments_mendeley/04_overall_comparison/predictions/D1-M_seed62_predictions_test_B2.csv,f1eaa4681bdb177be0d0dde474e4ecd2a5e007494c7fad6aa6d297aafca31f44,f1eaa4681bdb177be0d0dde474e4ecd2a5e007494c7fad6aa6d297aafca31f44,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D1-M_seed62_predictions_test_B3.csv,prediction_level,MENDELEY_CROSS_MACHINE,D1-M,B3,62,1745,14,experiments_mendeley/04_overall_comparison/predictions/D1-M_seed62_predictions_test_B3.csv,a9ebd6f6d74be6041a7903f1db3fb15c1cb5e67daf85345c5b96ca30ce527ba5,a9ebd6f6d74be6041a7903f1db3fb15c1cb5e67daf85345c5b96ca30ce527ba5,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D1-M_seed62_predictions_test_B4.csv,prediction_level,MENDELEY_CROSS_MACHINE,D1-M,B4,62,1745,14,experiments_mendeley/04_overall_comparison/predictions/D1-M_seed62_predictions_test_B4.csv,db70cd1a0817d5cf6764e8829ece69b60bfebdc6036c6eaf71f956c89de054b9,db70cd1a0817d5cf6764e8829ece69b60bfebdc6036c6eaf71f956c89de054b9,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D1-M_seed62_predictions_test_B5.csv,prediction_level,MENDELEY_CROSS_MACHINE,D1-M,B5,62,1745,14,experiments_mendeley/04_overall_comparison/predictions/D1-M_seed62_predictions_test_B5.csv,a73b5b96a3edc741b283a52e167659c76853af933ac8a1d5d259c8eb3a68c55c,a73b5b96a3edc741b283a52e167659c76853af933ac8a1d5d259c8eb3a68c55c,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D1-M_seed62_predictions_test_B6.csv,prediction_level,MENDELEY_CROSS_MACHINE,D1-M,B6,62,1745,14,experiments_mendeley/04_overall_comparison/predictions/D1-M_seed62_predictions_test_B6.csv,4e2595f5ff0bc4380d6a05d0a65f9d139388faa050d31762ea2ef8bd373810dc,4e2595f5ff0bc4380d6a05d0a65f9d139388faa050d31762ea2ef8bd373810dc,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D1-M_seed62_predictions_test_B7.csv,prediction_level,MENDELEY_CROSS_MACHINE,D1-M,B7,62,1745,14,experiments_mendeley/04_overall_comparison/predictions/D1-M_seed62_predictions_test_B7.csv,bfc8d994eb56fac9e0fa2d5430fea37719e984145785929d63ef0a5118c43664,bfc8d994eb56fac9e0fa2d5430fea37719e984145785929d63ef0a5118c43664,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D1-M_seed62_predictions_test_B8.csv,prediction_level,MENDELEY_CROSS_MACHINE,D1-M,B8,62,1745,14,experiments_mendeley/04_overall_comparison/predictions/D1-M_seed62_predictions_test_B8.csv,2491d73f82d40352345e1295770109cb4912243a0994a8bac635939ac48f517f,2491d73f82d40352345e1295770109cb4912243a0994a8bac635939ac48f517f,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D1-M_seed62_predictions_test_B9.csv,prediction_level,MENDELEY_CROSS_MACHINE,D1-M,B9,62,1745,14,experiments_mendeley/04_overall_comparison/predictions/D1-M_seed62_predictions_test_B9.csv,75e52638d42754189a11152e2b9ee64d4f484cb0bae53399eae31d22959a382e,75e52638d42754189a11152e2b9ee64d4f484cb0bae53399eae31d22959a382e,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D1-M_seed72_predictions_test_B1.csv,prediction_level,MENDELEY_CROSS_MACHINE,D1-M,B1,72,1745,14,experiments_mendeley/04_overall_comparison/predictions/D1-M_seed72_predictions_test_B1.csv,d9263cf3a20caec0fe71837b28f982efa493aba2e0cc3295f2d4666df3e59255,d9263cf3a20caec0fe71837b28f982efa493aba2e0cc3295f2d4666df3e59255,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D1-M_seed72_predictions_test_B10.csv,prediction_level,MENDELEY_CROSS_MACHINE,D1-M,B10,72,1745,14,experiments_mendeley/04_overall_comparison/predictions/D1-M_seed72_predictions_test_B10.csv,7e9f66635972750b0dcdd3e48a837d496ed930dfd2f96d7821137ff6d0c1f640,7e9f66635972750b0dcdd3e48a837d496ed930dfd2f96d7821137ff6d0c1f640,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D1-M_seed72_predictions_test_B11B12.csv,prediction_level,MENDELEY_CROSS_MACHINE,D1-M,B11B12,72,1745,120,experiments_mendeley/04_overall_comparison/predictions/D1-M_seed72_predictions_test_B11B12.csv,c727edd47483af81f3f7b034a76988451fa70d1b38c806ccde33731c2e94cf8f,c727edd47483af81f3f7b034a76988451fa70d1b38c806ccde33731c2e94cf8f,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D1-M_seed72_predictions_test_B2.csv,prediction_level,MENDELEY_CROSS_MACHINE,D1-M,B2,72,1745,14,experiments_mendeley/04_overall_comparison/predictions/D1-M_seed72_predictions_test_B2.csv,4d202cbfb538dcf5f189cc9c75b07cb9692dadd0f6803541a181e4509e644347,4d202cbfb538dcf5f189cc9c75b07cb9692dadd0f6803541a181e4509e644347,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D1-M_seed72_predictions_test_B3.csv,prediction_level,MENDELEY_CROSS_MACHINE,D1-M,B3,72,1745,14,experiments_mendeley/04_overall_comparison/predictions/D1-M_seed72_predictions_test_B3.csv,efb524fe5c95140084f547d212d3bb988826da27884c16aebe490ed08d575c9c,efb524fe5c95140084f547d212d3bb988826da27884c16aebe490ed08d575c9c,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D1-M_seed72_predictions_test_B4.csv,prediction_level,MENDELEY_CROSS_MACHINE,D1-M,B4,72,1745,14,experiments_mendeley/04_overall_comparison/predictions/D1-M_seed72_predictions_test_B4.csv,979c7c7194ad03b00fd2d663663c7ee72019f38ad5d560fff6fd8a6ed7c715cf,979c7c7194ad03b00fd2d663663c7ee72019f38ad5d560fff6fd8a6ed7c715cf,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D1-M_seed72_predictions_test_B5.csv,prediction_level,MENDELEY_CROSS_MACHINE,D1-M,B5,72,1745,14,experiments_mendeley/04_overall_comparison/predictions/D1-M_seed72_predictions_test_B5.csv,c4fac81df47fe21bb60f25b0d6cf22b5c500f94e30190eead95e2566c26453ab,c4fac81df47fe21bb60f25b0d6cf22b5c500f94e30190eead95e2566c26453ab,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D1-M_seed72_predictions_test_B6.csv,prediction_level,MENDELEY_CROSS_MACHINE,D1-M,B6,72,1745,14,experiments_mendeley/04_overall_comparison/predictions/D1-M_seed72_predictions_test_B6.csv,6f35257c0238de0afcd80484b5f0e02a275f5eaf723c995ee1fcae3db98f3cf2,6f35257c0238de0afcd80484b5f0e02a275f5eaf723c995ee1fcae3db98f3cf2,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D1-M_seed72_predictions_test_B7.csv,prediction_level,MENDELEY_CROSS_MACHINE,D1-M,B7,72,1745,14,experiments_mendeley/04_overall_comparison/predictions/D1-M_seed72_predictions_test_B7.csv,bdc3ff8228728de2579f4e4eed563d5a4874116cf130e93efca724ded15d9275,bdc3ff8228728de2579f4e4eed563d5a4874116cf130e93efca724ded15d9275,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D1-M_seed72_predictions_test_B8.csv,prediction_level,MENDELEY_CROSS_MACHINE,D1-M,B8,72,1745,14,experiments_mendeley/04_overall_comparison/predictions/D1-M_seed72_predictions_test_B8.csv,83bfdc8f67a3cfd10a2eaa57be0f8c2cd6a351329caa8dedc425a9aac493f24a,83bfdc8f67a3cfd10a2eaa57be0f8c2cd6a351329caa8dedc425a9aac493f24a,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D1-M_seed72_predictions_test_B9.csv,prediction_level,MENDELEY_CROSS_MACHINE,D1-M,B9,72,1745,14,experiments_mendeley/04_overall_comparison/predictions/D1-M_seed72_predictions_test_B9.csv,8469f89eba8db63c86cf76d00112f98e4eca2ae848d5e7b022dc1999fafff077,8469f89eba8db63c86cf76d00112f98e4eca2ae848d5e7b022dc1999fafff077,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D1-M_seed82_predictions_test_B1.csv,prediction_level,MENDELEY_CROSS_MACHINE,D1-M,B1,82,1745,14,experiments_mendeley/04_overall_comparison/predictions/D1-M_seed82_predictions_test_B1.csv,d9263cf3a20caec0fe71837b28f982efa493aba2e0cc3295f2d4666df3e59255,d9263cf3a20caec0fe71837b28f982efa493aba2e0cc3295f2d4666df3e59255,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D1-M_seed82_predictions_test_B10.csv,prediction_level,MENDELEY_CROSS_MACHINE,D1-M,B10,82,1745,14,experiments_mendeley/04_overall_comparison/predictions/D1-M_seed82_predictions_test_B10.csv,75c4ee50c48068409efa341d1722c13019431be20ba6422143ac10f6f1c3ae27,75c4ee50c48068409efa341d1722c13019431be20ba6422143ac10f6f1c3ae27,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D1-M_seed82_predictions_test_B11B12.csv,prediction_level,MENDELEY_CROSS_MACHINE,D1-M,B11B12,82,1745,120,experiments_mendeley/04_overall_comparison/predictions/D1-M_seed82_predictions_test_B11B12.csv,cf7405e565ca848d90a6e0e6c1c950bf62365c1a72b802471aa5c0bc7a5b709b,cf7405e565ca848d90a6e0e6c1c950bf62365c1a72b802471aa5c0bc7a5b709b,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D1-M_seed82_predictions_test_B2.csv,prediction_level,MENDELEY_CROSS_MACHINE,D1-M,B2,82,1745,14,experiments_mendeley/04_overall_comparison/predictions/D1-M_seed82_predictions_test_B2.csv,325eeab08fcbb135df00871866e75f68b721f1007fefdb0009e6b36e751f3283,325eeab08fcbb135df00871866e75f68b721f1007fefdb0009e6b36e751f3283,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D1-M_seed82_predictions_test_B3.csv,prediction_level,MENDELEY_CROSS_MACHINE,D1-M,B3,82,1745,14,experiments_mendeley/04_overall_comparison/predictions/D1-M_seed82_predictions_test_B3.csv,42da910a4f39f783c31c644ca14b3829612cb75925566a8902406558a9dffd21,42da910a4f39f783c31c644ca14b3829612cb75925566a8902406558a9dffd21,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D1-M_seed82_predictions_test_B4.csv,prediction_level,MENDELEY_CROSS_MACHINE,D1-M,B4,82,1745,14,experiments_mendeley/04_overall_comparison/predictions/D1-M_seed82_predictions_test_B4.csv,03cd558119972493d9e76d86dbba47de858b95712f79cfcdb322293af2fef9cc,03cd558119972493d9e76d86dbba47de858b95712f79cfcdb322293af2fef9cc,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D1-M_seed82_predictions_test_B5.csv,prediction_level,MENDELEY_CROSS_MACHINE,D1-M,B5,82,1745,14,experiments_mendeley/04_overall_comparison/predictions/D1-M_seed82_predictions_test_B5.csv,f63c93cce5af075c5bc990806628b0e28321eb7f0b162989b71764c255ed8ab1,f63c93cce5af075c5bc990806628b0e28321eb7f0b162989b71764c255ed8ab1,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D1-M_seed82_predictions_test_B6.csv,prediction_level,MENDELEY_CROSS_MACHINE,D1-M,B6,82,1745,14,experiments_mendeley/04_overall_comparison/predictions/D1-M_seed82_predictions_test_B6.csv,a3c85e04ac571d52f31cc1ed0a2b7441ed16333a861af3f464e079e4764164bc,a3c85e04ac571d52f31cc1ed0a2b7441ed16333a861af3f464e079e4764164bc,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D1-M_seed82_predictions_test_B7.csv,prediction_level,MENDELEY_CROSS_MACHINE,D1-M,B7,82,1745,14,experiments_mendeley/04_overall_comparison/predictions/D1-M_seed82_predictions_test_B7.csv,14525b89733d9f382255be2b3d7569db96d5cd8c77b237a844c0717c50c72f76,14525b89733d9f382255be2b3d7569db96d5cd8c77b237a844c0717c50c72f76,AUTHORITATIVE,none,,
paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D1-M_seed82_predictions_test_B8.csv,prediction_level,MENDELEY_CROSS_MACHINE,D1-M,B8,82,1745,14,experiments_mendeley/04_overall_comparison/predictions/D1-M_seed82_predictions_test_B8.csv,813f950396b464ff9a889fa37314a2bfc24ce06dbe56e7f3ec53507948db4a78,813f950396b464ff9a889fa37314a2bfc24ce06dbe56e7f3ec53507948db4a78,AUTHORITATIVE,none,,
